timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
6.40;112.66;4;189609904#1_0;11.50;0.00;4.91;DEFAULT_VEHTYPE;-1.652438;42.808664
6.40;316.67;5;1180739361#0_0;7.63;0.00;3.22;DEFAULT_VEHTYPE;-1.643276;42.810782
6.40;249.14;6;-163596461#1_0;5.35;0.00;0.97;DEFAULT_VEHTYPE;-1.655964;42.813555
6.50;134.41;0;26129071#3_0;44.27;0.00;8.72;DEFAULT_VEHTYPE;-1.657914;42.807234
6.50;160.81;1;:313082424_1_0;4.37;0.00;7.80;DEFAULT_VEHTYPE;-1.645930;42.813381
6.50;309.95;2;27710535#1_0;25.95;0.00;8.68;DEFAULT_VEHTYPE;-1.656336;42.807706
6.50;69.28;3;817341820#0_0;18.40;0.00;7.09;DEFAULT_VEHTYPE;-1.641499;42.806552
6.50;112.66;4;189609904#1_0;12.01;0.00;5.12;DEFAULT_VEHTYPE;-1.652432;42.808662
6.50;316.67;5;1180739361#0_0;7.97;0.00;3.36;DEFAULT_VEHTYPE;-1.643279;42.810784
6.50;249.14;6;-163596461#1_0;5.47;0.00;1.19;DEFAULT_VEHTYPE;-1.655966;42.813555
6.60;134.41;0;26129071#3_0;45.15;0.00;8.77;DEFAULT_VEHTYPE;-1.657906;42.807229
6.60;160.78;1;:313082424_1_0;5.15;0.00;7.72;DEFAULT_VEHTYPE;-1.645927;42.813374
6.60;309.95;2;27710535#1_0;26.83;0.00;8.82;DEFAULT_VEHTYPE;-1.656345;42.807712
6.60;69.28;3;817341820#0_0;19.12;0.00;7.27;DEFAULT_VEHTYPE;-1.641491;42.806554
6.60;112.66;4;189609904#1_0;12.55;0.00;5.33;DEFAULT_VEHTYPE;-1.652426;42.808660
6.60;316.67;5;1180739361#0_0;8.32;0.00;3.50;DEFAULT_VEHTYPE;-1.643281;42.810787
6.60;249.14;6;-163596461#1_0;5.61;0.00;1.42;DEFAULT_VEHTYPE;-1.655967;42.813555
6.70;134.41;0;26129071#3_0;46.02;0.00;8.73;DEFAULT_VEHTYPE;-1.657899;42.807223
6.70;160.78;1;:313082424_1_0;5.92;0.00;7.71;DEFAULT_VEHTYPE;-1.645924;42.813367
6.70;309.95;2;27710535#1_0;27.74;0.00;9.04;DEFAULT_VEHTYPE;-1.656353;42.807717
6.70;69.28;3;817341820#0_0;19.88;0.00;7.53;DEFAULT_VEHTYPE;-1.641482;42.806557
6.70;112.66;4;189609904#1_0;13.10;0.00;5.54;DEFAULT_VEHTYPE;-1.652420;42.808658
6.70;316.67;5;1180739361#0_0;8.68;0.00;3.68;DEFAULT_VEHTYPE;-1.643285;42.810789
6.70;249.14;6;-163596461#1_0;5.77;0.00;1.65;DEFAULT_VEHTYPE;-1.655969;42.813554
6.80;134.41;0;26129071#3_0;46.90;0.00;8.77;DEFAULT_VEHTYPE;-1.657891;42.807218
6.80;160.76;1;163498800#2_0;0.52;0.00;7.76;DEFAULT_VEHTYPE;-1.645921;42.813361
6.80;309.95;2;27710535#1_0;28.65;0.00;9.18;DEFAULT_VEHTYPE;-1.656361;42.807722
6.80;69.28;3;817341820#0_0;20.65;0.00;7.74;DEFAULT_VEHTYPE;-1.641474;42.806559
6.80;112.66;4;189609904#1_0;13.68;0.00;5.78;DEFAULT_VEHTYPE;-1.652414;42.808656
6.80;316.67;5;1180739361#0_0;9.07;0.00;3.84;DEFAULT_VEHTYPE;-1.643288;42.810792
6.80;249.14;6;-163596461#1_0;5.96;0.00;1.87;DEFAULT_VEHTYPE;-1.655971;42.813553
6.90;134.41;0;26129071#3_0;47.77;0.00;8.73;DEFAULT_VEHTYPE;-1.657884;42.807212
6.90;160.74;1;163498800#2_0;1.26;0.00;7.35;DEFAULT_VEHTYPE;-1.645918;42.813354
6.90;309.95;2;27710535#1_0;29.59;0.00;9.42;DEFAULT_VEHTYPE;-1.656370;42.807728
6.90;69.28;3;817341820#0_0;21.44;0.00;7.90;DEFAULT_VEHTYPE;-1.641464;42.806561
6.90;112.66;4;189609904#1_0;14.27;0.00;5.92;DEFAULT_VEHTYPE;-1.652407;42.808654
6.90;316.67;5;1180739361#0_0;9.48;0.00;4.10;DEFAULT_VEHTYPE;-1.643291;42.810794
6.90;249.14;6;-163596461#1_0;6.17;0.00;2.10;DEFAULT_VEHTYPE;-1.655974;42.813553
7.00;134.41;0;26129071#3_0;48.65;0.00;8.78;DEFAULT_VEHTYPE;-1.657876;42.807206
7.00;160.72;1;163498800#2_0;1.95;0.00;6.92;DEFAULT_VEHTYPE;-1.645916;42.813348
7.00;309.95;2;27710535#1_0;30.56;0.00;9.67;DEFAULT_VEHTYPE;-1.656379;42.807734
7.00;69.28;3;817341820#0_0;22.25;0.00;8.13;DEFAULT_VEHTYPE;-1.641455;42.806564
7.00;112.66;4;189609904#1_0;14.88;0.00;6.06;DEFAULT_VEHTYPE;-1.652400;42.808652
7.00;316.67;5;1180739361#0_0;9.91;0.00;4.30;DEFAULT_VEHTYPE;-1.643295;42.810797
7.00;249.14;6;-163596461#1_0;6.40;0.00;2.28;DEFAULT_VEHTYPE;-1.655976;42.813552
7.00;314.04;7;26129107#2_0;5.10;0.00;0.00;DEFAULT_VEHTYPE;-1.658773;42.808010
7.10;134.41;0;26129071#3_0;49.52;0.00;8.71;DEFAULT_VEHTYPE;-1.657869;42.807201
7.10;160.70;1;163498800#2_0;2.60;0.00;6.49;DEFAULT_VEHTYPE;-1.645913;42.813343
7.10;309.95;2;27710535#1_0;31.55;0.00;9.92;DEFAULT_VEHTYPE;-1.656388;42.807739
7.10;69.28;3;817341820#0_0;23.09;0.00;8.35;DEFAULT_VEHTYPE;-1.641445;42.806566
7.10;112.66;4;189609904#1_0;15.50;0.00;6.19;DEFAULT_VEHTYPE;-1.652393;42.808649
7.10;316.67;5;1180739361#0_0;10.35;0.00;4.45;DEFAULT_VEHTYPE;-1.643298;42.810800
7.10;249.14;6;-163596461#1_0;6.65;0.00;2.46;DEFAULT_VEHTYPE;-1.655979;42.813551
7.10;314.04;7;26129107#2_0;5.12;0.00;0.25;DEFAULT_VEHTYPE;-1.658773;42.808010
7.20;134.41;0;26129071#3_0;50.39;0.00;8.73;DEFAULT_VEHTYPE;-1.657861;42.807195
7.20;160.69;1;163498800#2_0;3.20;0.00;6.04;DEFAULT_VEHTYPE;-1.645911;42.813338
7.20;309.95;2;27710535#1_0;32.57;0.00;10.14;DEFAULT_VEHTYPE;-1.656398;42.807745
7.20;69.28;3;817341820#0_0;23.95;0.00;8.60;DEFAULT_VEHTYPE;-1.641436;42.806569
7.20;112.66;4;189609904#1_0;16.13;0.00;6.33;DEFAULT_VEHTYPE;-1.652386;42.808647
7.20;316.67;5;1180739361#0_0;10.82;0.00;4.66;DEFAULT_VEHTYPE;-1.643302;42.810803
7.20;249.14;6;-163596461#1_0;6.91;0.00;2.68;DEFAULT_VEHTYPE;-1.655982;42.813551
7.20;314.04;7;26129107#2_0;5.17;0.00;0.49;DEFAULT_VEHTYPE;-1.658774;42.808011
7.30;134.41;0;26129071#3_0;51.27;0.00;8.83;DEFAULT_VEHTYPE;-1.657854;42.807190
7.30;160.67;1;163498800#2_0;3.76;0.00;5.59;DEFAULT_VEHTYPE;-1.645908;42.813333
7.30;309.95;2;27710535#1_0;33.60;0.00;10.31;DEFAULT_VEHTYPE;-1.656407;42.807751
7.30;69.28;3;817341820#0_0;24.83;0.00;8.78;DEFAULT_VEHTYPE;-1.641425;42.806572
7.30;112.66;4;189609904#1_0;16.79;0.00;6.58;DEFAULT_VEHTYPE;-1.652379;42.808645
7.30;316.67;5;1180739361#0_0;11.31;0.00;4.91;DEFAULT_VEHTYPE;-1.643306;42.810807
7.30;249.14;6;-163596461#1_0;7.19;0.00;2.82;DEFAULT_VEHTYPE;-1.655985;42.813550
7.30;314.04;7;26129107#2_0;5.25;0.00;0.73;DEFAULT_VEHTYPE;-1.658774;42.808011
7.40;134.41;0;26129071#3_0;52.15;0.00;8.79;DEFAULT_VEHTYPE;-1.657846;42.807184
7.40;160.66;1;163498800#2_0;4.28;0.00;5.15;DEFAULT_VEHTYPE;-1.645906;42.813328
7.40;309.95;2;27710535#1_0;34.65;0.00;10.47;DEFAULT_VEHTYPE;-1.656417;42.807758
7.40;69.28;3;817341820#0_0;25.73;0.00;9.03;DEFAULT_VEHTYPE;-1.641415;42.806574
7.40;112.66;4;189609904#1_0;17.46;0.00;6.80;DEFAULT_VEHTYPE;-1.652371;42.808642
7.40;316.67;5;1180739361#0_0;11.83;0.00;5.17;DEFAULT_VEHTYPE;-1.643310;42.810810
7.40;249.14;6;-163596461#1_0;7.50;0.00;3.03;DEFAULT_VEHTYPE;-1.655989;42.813549
7.40;314.04;7;26129107#2_0;5.34;0.00;0.95;DEFAULT_VEHTYPE;-1.658775;42.808012
7.50;134.41;0;26129071#3_0;53.03;0.00;8.82;DEFAULT_VEHTYPE;-1.657838;42.807178
7.50;160.65;1;163498800#2_0;4.75;0.00;4.70;DEFAULT_VEHTYPE;-1.645905;42.813324
7.50;309.95;2;27710535#1_0;35.72;0.00;10.72;DEFAULT_VEHTYPE;-1.656427;42.807764
7.50;69.28;3;817341820#0_0;26.65;0.00;9.17;DEFAULT_VEHTYPE;-1.641405;42.806577
7.50;112.66;4;189609904#1_0;18.17;0.00;7.03;DEFAULT_VEHTYPE;-1.652363;42.808640
7.50;316.67;5;1180739361#0_0;12.36;0.00;5.33;DEFAULT_VEHTYPE;-1.643315;42.810814
7.50;249.14;6;-163596461#1_0;7.83;0.00;3.28;DEFAULT_VEHTYPE;-1.655993;42.813548
7.50;314.04;7;26129107#2_0;5.46;0.00;1.17;DEFAULT_VEHTYPE;-1.658776;42.808012
7.60;134.41;0;26129071#3_0;53.92;0.00;8.82;DEFAULT_VEHTYPE;-1.657831;42.807173
7.60;160.64;1;163498800#2_0;5.17;0.00;4.26;DEFAULT_VEHTYPE;-1.645903;42.813321
7.60;309.95;2;27710535#1_0;36.81;0.00;10.95;DEFAULT_VEHTYPE;-1.656437;42.807770
7.60;69.28;3;817341820#0_0;27.58;0.00;9.32;DEFAULT_VEHTYPE;-1.641394;42.806580
7.60;112.66;4;189609904#1_0;18.90;0.00;7.27;DEFAULT_VEHTYPE;-1.652355;42.808637
7.60;316.67;5;1180739361#0_0;12.92;0.00;5.57;DEFAULT_VEHTYPE;-1.643319;42.810817
7.60;249.14;6;-163596461#1_0;8.18;0.00;3.52;DEFAULT_VEHTYPE;-1.655997;42.813547
7.60;314.04;7;26129107#2_0;5.60;0.00;1.38;DEFAULT_VEHTYPE;-1.658777;42.808013
7.70;134.41;0;26129071#3_0;54.80;0.00;8.79;DEFAULT_VEHTYPE;-1.657823;42.807167
7.70;160.64;1;163498800#2_0;5.56;0.00;3.83;DEFAULT_VEHTYPE;-1.645901;42.813317
7.70;309.95;2;27710535#1_0;37.93;0.00;11.16;DEFAULT_VEHTYPE;-1.656447;42.807777
7.70;69.28;3;817341820#0_0;28.53;0.00;9.53;DEFAULT_VEHTYPE;-1.641383;42.806583
7.70;112.66;4;189609904#1_0;19.64;0.00;7.47;DEFAULT_VEHTYPE;-1.652347;42.808634
7.70;316.59;5;:1140798514_0_0;0.37;0.00;5.77;DEFAULT_VEHTYPE;-1.643324;42.810821
7.70;249.14;6;-163596461#1_0;8.54;0.00;3.65;DEFAULT_VEHTYPE;-1.656001;42.813545
7.70;314.04;7;26129107#2_0;5.76;0.00;1.62;DEFAULT_VEHTYPE;-1.658779;42.808014
7.80;134.41;0;26129071#3_0;55.67;0.00;8.74;DEFAULT_VEHTYPE;-1.657816;42.807161
7.80;160.64;1;163498800#2_0;5.90;0.00;3.38;DEFAULT_VEHTYPE;-1.645900;42.813314
7.80;309.95;2;27710535#1_0;39.06;0.00;11.35;DEFAULT_VEHTYPE;-1.656458;42.807784
7.80;69.28;3;817341820#0_0;29.51;0.00;9.77;DEFAULT_VEHTYPE;-1.641372;42.806586
7.80;112.66;4;189609904#1_0;20.40;0.00;7.61;DEFAULT_VEHTYPE;-1.652338;42.808632
7.80;316.47;5;:1140798514_0_0;0.97;0.00;5.95;DEFAULT_VEHTYPE;-1.643329;42.810825
7.80;249.14;6;-163596461#1_0;8.93;0.00;3.84;DEFAULT_VEHTYPE;-1.656005;42.813544
7.80;314.04;7;26129107#2_0;5.95;0.00;1.86;DEFAULT_VEHTYPE;-1.658780;42.808016
7.90;134.41;0;26129071#3_0;56.54;0.00;8.75;DEFAULT_VEHTYPE;-1.657808;42.807156
7.90;160.64;1;163498800#2_0;6.19;0.00;2.93;DEFAULT_VEHTYPE;-1.645899;42.813312
7.90;309.95;2;27710535#1_0;40.22;0.00;11.58;DEFAULT_VEHTYPE;-1.656468;42.807790
7.90;69.28;3;817341820#0_0;30.50;0.00;9.95;DEFAULT_VEHTYPE;-1.641360;42.806589
7.90;112.66;4;189609904#1_0;21.18;0.00;7.82;DEFAULT_VEHTYPE;-1.652329;42.808629
7.90;316.35;5;:1140798514_0_0;1.58;0.00;6.16;DEFAULT_VEHTYPE;-1.643334;42.810829
7.90;249.14;6;-163596461#1_0;9.33;0.00;4.06;DEFAULT_VEHTYPE;-1.656010;42.813543
7.90;314.04;7;26129107#2_0;6.15;0.00;2.08;DEFAULT_VEHTYPE;-1.658782;42.808017
8.00;134.41;0;26129071#3_0;57.42;0.00;8.75;DEFAULT_VEHTYPE;-1.657801;42.807150
8.00;160.64;1;163498800#2_0;6.44;0.00;2.48;DEFAULT_VEHTYPE;-1.645898;42.813310
8.00;309.95;2;27710535#1_0;41.41;0.00;11.84;DEFAULT_VEHTYPE;-1.656479;42.807797
8.00;69.28;3;817341820#0_0;31.52;0.00;10.21;DEFAULT_VEHTYPE;-1.641348;42.806592
8.00;112.66;4;189609904#1_0;21.98;0.00;7.96;DEFAULT_VEHTYPE;-1.652321;42.808626
8.00;316.22;5;:1140798514_0_0;2.21;0.00;6.30;DEFAULT_VEHTYPE;-1.643340;42.810833
8.00;249.14;6;-163596461#1_0;9.76;0.00;4.30;DEFAULT_VEHTYPE;-1.656015;42.813542
8.00;314.04;7;26129107#2_0;6.38;0.00;2.28;DEFAULT_VEHTYPE;-1.658784;42.808018
8.00;90.26;8;1180791205#2_0;5.10;0.00;0.00;DEFAULT_VEHTYPE;-1.643114;42.809548
8.10;134.41;0;26129071#3_0;58.30;0.00;8.78;DEFAULT_VEHTYPE;-1.657793;42.807145
8.10;160.64;1;163498800#2_0;6.64;0.00;2.03;DEFAULT_VEHTYPE;-1.645897;42.813308
8.10;309.95;2;27710535#1_0;42.61;0.00;12.02;DEFAULT_VEHTYPE;-1.656490;42.807805
8.10;69.28;3;817341820#0_0;32.57;0.00;10.45;DEFAULT_VEHTYPE;-1.641336;42.806595
8.10;112.66;4;189609904#1_0;22.80;0.00;8.19;DEFAULT_VEHTYPE;-1.652311;42.808623
8.10;316.09;5;:1140798514_0_0;2.84;0.00;6.26;DEFAULT_VEHTYPE;-1.643345;42.810837
8.10;249.14;6;-163596461#1_0;10.21;0.00;4.49;DEFAULT_VEHTYPE;-1.656020;42.813540
8.10;314.04;7;26129107#2_0;6.63;0.00;2.51;DEFAULT_VEHTYPE;-1.658786;42.808020
8.10;90.28;8;1180791205#2_0;5.12;0.00;0.25;DEFAULT_VEHTYPE;-1.643114;42.809547
8.20;134.41;0;26129071#3_0;59.18;0.00;8.80;DEFAULT_VEHTYPE;-1.657786;42.807139
8.20;160.64;1;163498800#2_0;6.80;0.00;1.59;DEFAULT_VEHTYPE;-1.645897;42.813307
8.20;309.95;2;27710535#1_0;43.83;0.00;12.19;DEFAULT_VEHTYPE;-1.656502;42.807812
8.20;69.28;3;817341820#0_0;33.63;0.00;10.59;DEFAULT_VEHTYPE;-1.641324;42.806599
8.20;112.66;4;189609904#1_0;23.64;0.00;8.45;DEFAULT_VEHTYPE;-1.652302;42.808620
8.20;315.96;5;:1140798514_0_0;3.49;0.00;6.52;DEFAULT_VEHTYPE;-1.643350;42.810842
8.20;249.14;6;-163596461#1_0;10.69;0.00;4.73;DEFAULT_VEHTYPE;-1.656026;42.813539
8.20;314.04;7;26129107#2_0;6.91;0.00;2.76;DEFAULT_VEHTYPE;-1.658789;42.808022
8.20;90.31;8;1180791205#2_0;5.17;0.00;0.49;DEFAULT_VEHTYPE;-1.643113;42.809547
8.30;134.41;0;26129071#3_0;60.06;0.00;8.82;DEFAULT_VEHTYPE;-1.657778;42.807133
8.30;160.62;1;163498800#2_0;6.92;0.00;1.22;DEFAULT_VEHTYPE;-1.645896;42.813306
8.30;309.95;2;27710535#1_0;45.06;0.00;12.35;DEFAULT_VEHTYPE;-1.656513;42.807819
8.30;69.28;3;817341820#0_0;34.70;0.00;10.76;DEFAULT_VEHTYPE;-1.641312;42.806602
8.30;112.66;4;189609904#1_0;24.51;0.00;8.67;DEFAULT_VEHTYPE;-1.652292;42.808617
8.30;315.82;5;:1140798514_0_0;4.17;0.00;6.78;DEFAULT_VEHTYPE;-1.643356;42.810846
8.30;249.14;6;-163596461#1_0;11.18;0.00;4.94;DEFAULT_VEHTYPE;-1.656031;42.813537
8.30;314.04;7;26129107#2_0;7.21;0.00;3.00;DEFAULT_VEHTYPE;-1.658791;42.808024
8.30;90.37;8;1180791205#2_0;5.25;0.00;0.72;DEFAULT_VEHTYPE;-1.643112;42.809547
8.40;134.41;0;26129071#3_0;60.93;0.00;8.72;DEFAULT_VEHTYPE;-1.657771;42.807128
8.40;160.60;1;163498800#2_0;7.00;0.00;0.78;DEFAULT_VEHTYPE;-1.645896;42.813305
8.40;309.95;2;27710535#1_0;46.32;0.00;12.53;DEFAULT_VEHTYPE;-1.656525;42.807826
8.40;69.28;3;817341820#0_0;35.80;0.00;10.94;DEFAULT_VEHTYPE;-1.641299;42.806605
8.40;112.66;4;189609904#1_0;25.40;0.00;8.92;DEFAULT_VEHTYPE;-1.652282;42.808614
8.40;315.68;5;:1140798514_0_0;4.87;0.00;7.04;DEFAULT_VEHTYPE;-1.643362;42.810851
8.40;249.14;6;-163596461#1_0;11.69;0.00;5.10;DEFAULT_VEHTYPE;-1.656037;42.813536
8.40;314.04;7;26129107#2_0;7.53;0.00;3.23;DEFAULT_VEHTYPE;-1.658794;42.808026
8.40;90.44;8;1180791205#2_0;5.34;0.00;0.96;DEFAULT_VEHTYPE;-1.643111;42.809547
8.50;134.41;0;26129071#3_0;61.81;0.00;8.80;DEFAULT_VEHTYPE;-1.657763;42.807122
8.50;160.59;1;163498800#2_0;7.04;0.00;0.40;DEFAULT_VEHTYPE;-1.645896;42.813305
8.50;309.95;2;27710535#1_0;47.58;0.00;12.67;DEFAULT_VEHTYPE;-1.656536;42.807834
8.50;69.28;3;817341820#0_0;36.92;0.00;11.20;DEFAULT_VEHTYPE;-1.641286;42.806609
8.50;112.66;4;189609904#1_0;26.31;0.00;9.11;DEFAULT_VEHTYPE;-1.652272;42.808610
8.50;315.65;5;:1140798514_0_0;5.59;0.00;7.18;DEFAULT_VEHTYPE;-1.643368;42.810855
8.50;249.14;6;-163596461#1_0;12.22;0.00;5.28;DEFAULT_VEHTYPE;-1.656043;42.813534
8.50;314.04;7;26129107#2_0;7.87;0.00;3.41;DEFAULT_VEHTYPE;-1.658797;42.808028
8.50;90.52;8;1180791205#2_0;5.46;0.00;1.16;DEFAULT_VEHTYPE;-1.643110;42.809547
8.60;134.41;0;26129071#3_0;62.69;0.00;8.81;DEFAULT_VEHTYPE;-1.657755;42.807116
8.60;160.59;1;163498800#2_0;7.04;0.00;0.01;DEFAULT_VEHTYPE;-1.645896;42.813305
8.60;309.95;2;27710535#1_0;48.87;0.00;12.87;DEFAULT_VEHTYPE;-1.656548;42.807841
8.60;69.28;3;817341820#0_0;38.05;0.00;11.35;DEFAULT_VEHTYPE;-1.641273;42.806612
8.60;112.66;4;189609904#1_0;27.24;0.00;9.30;DEFAULT_VEHTYPE;-1.652262;42.808607
8.60;315.65;5;:1140798514_0_0;6.26;0.00;6.73;DEFAULT_VEHTYPE;-1.643374;42.810860
8.60;249.14;6;-163596461#1_0;12.76;0.00;5.43;DEFAULT_VEHTYPE;-1.656049;42.813533
8.60;314.04;7;26129107#2_0;8.23;0.00;3.63;DEFAULT_VEHTYPE;-1.658800;42.808030
8.60;90.62;8;1180791205#2_0;5.60;0.00;1.39;DEFAULT_VEHTYPE;-1.643108;42.809547
8.70;134.41;0;26129071#3_0;63.57;0.00;8.79;DEFAULT_VEHTYPE;-1.657748;42.807111
8.70;160.59;1;163498800#2_0;7.04;0.00;0.00;DEFAULT_VEHTYPE;-1.645896;42.813305
8.70;309.95;2;27710535#1_0;50.17;0.00;13.06;DEFAULT_VEHTYPE;-1.656560;42.807849
8.70;69.28;3;817341820#0_0;39.21;0.00;11.55;DEFAULT_VEHTYPE;-1.641260;42.806616
8.70;112.66;4;189609904#1_0;28.20;0.00;9.55;DEFAULT_VEHTYPE;-1.652251;42.808604
8.70;315.61;5;1180739361#1_0;0.07;0.00;6.28;DEFAULT_VEHTYPE;-1.643379;42.810864
8.70;249.14;6;-163596461#1_0;13.33;0.00;5.66;DEFAULT_VEHTYPE;-1.656056;42.813531
8.70;314.04;7;26129107#2_0;8.61;0.00;3.78;DEFAULT_VEHTYPE;-1.658803;42.808032
8.70;90.75;8;1180791205#2_0;5.76;0.00;1.65;DEFAULT_VEHTYPE;-1.643106;42.809547
8.80;134.41;0;26129071#3_0;64.45;0.00;8.74;DEFAULT_VEHTYPE;-1.657740;42.807105
8.80;160.59;1;163498800#2_0;7.04;0.00;0.00;DEFAULT_VEHTYPE;-1.645896;42.813305
8.80;309.95;2;27710535#1_0;51.51;0.00;13.32;DEFAULT_VEHTYPE;-1.656573;42.807857
8.80;69.28;3;817341820#0_0;40.38;0.00;11.77;DEFAULT_VEHTYPE;-1.641246;42.806619
8.80;112.66;4;189609904#1_0;29.17;0.00;9.71;DEFAULT_VEHTYPE;-1.652240;42.808600
8.80;314.97;5;:894104679_3_0;0.46;0.00;5.83;DEFAULT_VEHTYPE;-1.643385;42.810867
8.80;249.14;6;-163596461#1_0;13.91;0.00;5.81;DEFAULT_VEHTYPE;-1.656063;42.813529
8.80;314.04;7;26129107#2_0;9.01;0.00;3.93;DEFAULT_VEHTYPE;-1.658807;42.808035
8.80;90.88;8;1180791205#2_0;5.95;0.00;1.84;DEFAULT_VEHTYPE;-1.643104;42.809547
8.90;134.41;0;26129071#3_0;65.32;0.00;8.70;DEFAULT_VEHTYPE;-1.657733;42.807100
8.90;160.59;1;163498800#2_0;7.04;0.00;0.00;DEFAULT_VEHTYPE;-1.645896;42.813305
8.90;309.95;2;27710535#1_0;52.86;0.00;13.53;DEFAULT_VEHTYPE;-1.656585;42.807865
8.90;69.28;3;817341820#0_0;41.57;0.00;11.91;DEFAULT_VEHTYPE;-1.641233;42.806623
8.90;112.66;4;189609904#1_0;30.16;0.00;9.93;DEFAULT_VEHTYPE;-1.652229;42.808597
8.90;314.24;5;:894104679_3_0;1.03;0.00;5.74;DEFAULT_VEHTYPE;-1.643390;42.810871
8.90;249.14;6;-163596461#1_0;14.51;0.00;6.05;DEFAULT_VEHTYPE;-1.656070;42.813527
8.90;314.04;7;26129107#2_0;9.42;0.00;4.13;DEFAULT_VEHTYPE;-1.658810;42.808038
8.90;91.03;8;1180791205#2_0;6.15;0.00;2.00;DEFAULT_VEHTYPE;-1.643101;42.809547
9.00;134.41;0;26129071#3_0;66.19;0.00;8.76;DEFAULT_VEHTYPE;-1.657725;42.807094
9.00;160.59;1;163498800#2_0;7.04;0.00;0.00;DEFAULT_VEHTYPE;-1.645896;42.813305
9.00;309.95;2;27710535#1_0;54.23;0.00;13.71;DEFAULT_VEHTYPE;-1.656598;42.807873
9.00;69.28;3;817341820#0_0;42.79;0.00;12.13;DEFAULT_VEHTYPE;-1.641219;42.806626
9.00;112.66;4;189609904#1_0;31.17;0.00;10.07;DEFAULT_VEHTYPE;-1.652218;42.808593
9.00;313.48;5;:894104679_3_0;1.61;0.00;5.80;DEFAULT_VEHTYPE;-1.643395;42.810874
9.00;249.14;6;-163596461#1_0;15.13;0.00;6.20;DEFAULT_VEHTYPE;-1.656077;42.813525
9.00;314.04;7;26129107#2_0;9.84;0.00;4.26;DEFAULT_VEHTYPE;-1.658814;42.808040
9.00;91.19;8;1180791205#2_0;6.37;0.00;2.24;DEFAULT_VEHTYPE;-1.643099;42.809547
9.00;348.84;9;41439991#3_0;5.10;0.00;0.00;DEFAULT_VEHTYPE;-1.656299;42.815512
9.10;134.41;0;26129071#3_0;67.07;0.00;8.75;DEFAULT_VEHTYPE;-1.657718;42.807088
9.10;160.59;1;163498800#2_0;7.04;0.00;0.00;DEFAULT_VEHTYPE;-1.645896;42.813305
9.10;309.95;2;27710535#1_0;55.62;0.00;13.87;DEFAULT_VEHTYPE;-1.656611;42.807881
9.10;69.28;3;817341820#0_0;44.02;0.00;12.34;DEFAULT_VEHTYPE;-1.641205;42.806630
9.10;112.66;4;189609904#1_0;32.19;0.00;10.21;DEFAULT_VEHTYPE;-1.652206;42.808589
9.10;312.71;5;:894104679_3_0;2.19;0.00;5.80;DEFAULT_VEHTYPE;-1.643401;42.810877
9.10;249.14;6;-163596461#1_0;15.77;0.00;6.40;DEFAULT_VEHTYPE;-1.656084;42.813523
9.10;314.04;7;26129107#2_0;10.29;0.00;4.43;DEFAULT_VEHTYPE;-1.658818;42.808043
9.10;91.21;8;1180791205#2_0;6.62;0.00;2.47;DEFAULT_VEHTYPE;-1.643096;42.809547
9.10;348.84;9;41439991#3_0;5.13;0.00;0.26;DEFAULT_VEHTYPE;-1.656299;42.815512
9.20;134.41;0;26129071#3_0;67.95;0.00;8.77;DEFAULT_VEHTYPE;-1.657710;42.807083
9.20;160.59;1;163498800#2_0;7.04;0.00;0.00;DEFAULT_VEHTYPE;-1.645896;42.813305
9.20;309.95;2;27710535#1_0;57.02;0.00;14.01;DEFAULT_VEHTYPE;-1.656624;42.807889
9.20;69.28;3;817341820#0_0;45.28;0.00;12.55;DEFAULT_VEHTYPE;-1.641190;42.806634
9.20;112.66;4;189609904#1_0;33.23;0.00;10.42;DEFAULT_VEHTYPE;-1.652194;42.808586
9.20;311.93;5;:894104679_3_0;2.77;0.00;5.83;DEFAULT_VEHTYPE;-1.643406;42.810881
9.20;249.14;6;-163596461#1_0;16.44;0.00;6.65;DEFAULT_VEHTYPE;-1.656092;42.813521
9.20;314.04;7;26129107#2_0;10.76;0.00;4.69;DEFAULT_VEHTYPE;-1.658822;42.808046
9.20;91.21;8;1180791205#2_0;6.88;0.00;2.65;DEFAULT_VEHTYPE;-1.643092;42.809547
9.20;348.84;9;41439991#3_0;5.18;0.00;0.50;DEFAULT_VEHTYPE;-1.656300;42.815513
9.30;134.41;0;26129071#3_0;68.83;0.00;8.80;DEFAULT_VEHTYPE;-1.657703;42.807077
9.30;160.59;1;163498800#2_0;7.04;0.00;0.00;DEFAULT_VEHTYPE;-1.645896;42.813305
9.30;309.95;2;27710535#1_0;58.42;0.00;13.97;DEFAULT_VEHTYPE;-1.656637;42.807898
9.30;69.28;3;817341820#0_0;46.56;0.00;12.79;DEFAULT_VEHTYPE;-1.641175;42.806638
9.30;112.66;4;189609904#1_0;34.29;0.00;10.59;DEFAULT_VEHTYPE;-1.652183;42.808582
9.30;311.36;5;:894104679_3_0;3.31;0.00;5.38;DEFAULT_VEHTYPE;-1.643411;42.810884
9.30;249.14;6;-163596461#1_0;17.12;0.00;6.84;DEFAULT_VEHTYPE;-1.656100;42.813519
9.30;314.04;7;26129107#2_0;11.24;0.00;4.86;DEFAULT_VEHTYPE;-1.658826;42.808049
9.30;91.21;8;1180791205#2_0;7.17;0.00;2.85;DEFAULT_VEHTYPE;-1.643089;42.809547
